ancestor_concept_id,descendant_concept_id,min_levels_of_separation,max_levels_of_separation
42903973,42903973,0,0
42903974,42903974,0,0
42903975,42903975,0,0
42903976,42903976,0,0
42903977,42903977,0,0
42903978,42903978,0,0
42903979,42903979,0,0
42903980,42903980,0,0
42903981,42903981,0,0
42903983,42903983,0,0
42903984,42903984,0,0
42903985,42903985,0,0
42903986,42903986,0,0
42903987,42903987,0,0
42903989,42903989,0,0
42903990,42903990,0,0
42903991,42903991,0,0
42903992,42903992,0,0
42903993,42903993,0,0
42903994,42903994,0,0
42903995,42903995,0,0
42903996,42903996,0,0
42903997,42903997,0,0
42903998,42903998,0,0
42903999,42903999,0,0
42904000,42904000,0,0
42904001,42904001,0,0
42904002,42904002,0,0
42904003,42904003,0,0
42904004,42904004,0,0
42904005,42904005,0,0
42904006,42904006,0,0
42904007,42904007,0,0
42904008,42904008,0,0
42904009,42904009,0,0
42904010,42904010,0,0
42904011,42904011,0,0
42904012,42904012,0,0
42904013,42904013,0,0
42904014,42904014,0,0
42904015,42904015,0,0
42904016,42904016,0,0
42904017,42904017,0,0
42904018,42904018,0,0
42904019,42904019,0,0
42904020,42904020,0,0
42904021,42904021,0,0
42904022,42904022,0,0
42904023,42904023,0,0
42904024,42904024,0,0
42904025,42904025,0,0
42904026,42904026,0,0
42904027,42904027,0,0
42904028,42904028,0,0
42904029,42904029,0,0
42904030,42904030,0,0
42904031,42904031,0,0
42904032,42904032,0,0
42904033,42904033,0,0
42904034,42904034,0,0
42904035,42904035,0,0
42904036,42904036,0,0
42904037,42904037,0,0
42904038,42904038,0,0
42904039,42904039,0,0
42904040,42904040,0,0
42904041,42904041,0,0
42904042,42904042,0,0
42904043,42904043,0,0
42904044,42904044,0,0
42904045,42904045,0,0
42904046,42904046,0,0
42904047,42904047,0,0
42904048,42904048,0,0
42904050,42904050,0,0
42904051,42904051,0,0
42904052,42904052,0,0
42904053,42904053,0,0
42904054,42904054,0,0
42904055,42904055,0,0
42904056,42904056,0,0
42904057,42904057,0,0
42904058,42904058,0,0
42904059,42904059,0,0
42904060,42904060,0,0
42904061,42904061,0,0
42904062,42904062,0,0
42904063,42904063,0,0
42904064,42904064,0,0
42904065,42904065,0,0
42904066,42904066,0,0
42904067,42904067,0,0
42904068,42904068,0,0
42904069,42904069,0,0
42904070,42904070,0,0
42904071,42904071,0,0
42904072,42904072,0,0
42904073,42904073,0,0
42904074,42904074,0,0
42904075,42904075,0,0
42904076,42904076,0,0
42904077,42904077,0,0
42904078,42904078,0,0
42904079,42904079,0,0
42904080,42904080,0,0
42904081,42904081,0,0
42904082,42904082,0,0
42904083,42904083,0,0
42904084,42904084,0,0
42904085,42904085,0,0
42904086,42904086,0,0
42904087,42904087,0,0
42904088,42904088,0,0
42904089,42904089,0,0
42904090,42904090,0,0
42904091,42904091,0,0
42904092,42904092,0,0
42904093,42904093,0,0
42904094,42904094,0,0
42904095,42904095,0,0
42904096,42904096,0,0
42904097,42904097,0,0
42904098,42904098,0,0
42904099,42904099,0,0
42904100,42904100,0,0
42904101,42904101,0,0
42904102,42904102,0,0
42904104,42904104,0,0
42904105,42904105,0,0
42904106,42904106,0,0
42904107,42904107,0,0
42904108,42904108,0,0
42904109,42904109,0,0
42904110,42904110,0,0
42904111,42904111,0,0
42904112,42904112,0,0
42904113,42904113,0,0
42904114,42904114,0,0
42904115,42904115,0,0
42904116,42904116,0,0
42904117,42904117,0,0
42904118,42904118,0,0
42904119,42904119,0,0
42904120,42904120,0,0
42904121,42904121,0,0
42904122,42904122,0,0
42904123,42904123,0,0
42904124,42904124,0,0
42904125,42904125,0,0
42904126,42904126,0,0
42904127,42904127,0,0
42904128,42904128,0,0
42904129,42904129,0,0
42904130,42904130,0,0
42904131,42904131,0,0
42904132,42904132,0,0
42904133,42904133,0,0
42904134,42904134,0,0
42904135,42904135,0,0
42904136,42904136,0,0
42904137,42904137,0,0
42904138,42904138,0,0
42904139,42904139,0,0
42904140,42904140,0,0
42904141,42904141,0,0
42904142,42904142,0,0
42904143,42904143,0,0
42904144,42904144,0,0
42904145,42904145,0,0
42904146,42904146,0,0
42904147,42904147,0,0
42904148,42904148,0,0
42904149,42904149,0,0
42904150,42904150,0,0
42904151,42904151,0,0
42904152,42904152,0,0
42904153,42904153,0,0
42904154,42904154,0,0
42904155,42904155,0,0
42904156,42904156,0,0
42904157,42904157,0,0
42904158,42904158,0,0
42904159,42904159,0,0
42904160,42904160,0,0
42904161,42904161,0,0
42904162,42904162,0,0
42904163,42904163,0,0
42904164,42904164,0,0
42904165,42904165,0,0
42904166,42904166,0,0
42904167,42904167,0,0
42904168,42904168,0,0
42904169,42904169,0,0
42904170,42904170,0,0
42904171,42904171,0,0
42904172,42904172,0,0
42904173,42904173,0,0
42904174,42904174,0,0
42904175,42904175,0,0
42904176,42904176,0,0
42904177,42904177,0,0
42904178,42904178,0,0
42904179,42904179,0,0
42904180,42904180,0,0
42904181,42904181,0,0
42904182,42904182,0,0
42904183,42904183,0,0
42904184,42904184,0,0
42904185,42904185,0,0
42904186,42904186,0,0
42904187,42904187,0,0
42904188,42904188,0,0
42904189,42904189,0,0
42904190,42904190,0,0
42904191,42904191,0,0
42904192,42904192,0,0
42904194,42904194,0,0
42904195,42904195,0,0
42904196,42904196,0,0
42904197,42904197,0,0
42904198,42904198,0,0
42904199,42904199,0,0
42904200,42904200,0,0
42904201,42904201,0,0
42904202,42904202,0,0
42904203,42904203,0,0
42904205,42904205,0,0
42904206,42904206,0,0
42904207,42904207,0,0
42904208,42904208,0,0
42904209,42904209,0,0
42904210,42904210,0,0
42904211,42904211,0,0
42904212,42904212,0,0
42904213,42904213,0,0
42904214,42904214,0,0
42904215,42904215,0,0
42904216,42904216,0,0
42904217,42904217,0,0
42904218,42904218,0,0
42904219,42904219,0,0
42904220,42904220,0,0
42904221,42904221,0,0
42904222,42904222,0,0
42904223,42904223,0,0
42904224,42904224,0,0
42904225,42904225,0,0
42904226,42904226,0,0
42904227,42904227,0,0
42904228,42904228,0,0
42904229,42904229,0,0
42904230,42904230,0,0
42904231,42904231,0,0
42904232,42904232,0,0
42904233,42904233,0,0
42904234,42904234,0,0
42904235,42904235,0,0
42904236,42904236,0,0
42904237,42904237,0,0
42904238,42904238,0,0
42904239,42904239,0,0
42904240,42904240,0,0
42904243,42904243,0,0
42904244,42904244,0,0
42904245,42904245,0,0
42904246,42904246,0,0
42904247,42904247,0,0
42904248,42904248,0,0
42904249,42904249,0,0
42904250,42904250,0,0
42904251,42904251,0,0
42904253,42904253,0,0
42904254,42904254,0,0
42904255,42904255,0,0
42904256,42904256,0,0
42904257,42904257,0,0
42904258,42904258,0,0
42904259,42904259,0,0
42904260,42904260,0,0
42904261,42904261,0,0
42904262,42904262,0,0
42904263,42904263,0,0
42904264,42904264,0,0
42904265,42904265,0,0
42904266,42904266,0,0
42904267,42904267,0,0
42904268,42904268,0,0
42904269,42904269,0,0
42904270,42904270,0,0
42904271,42904271,0,0
42904272,42904272,0,0
42904273,42904273,0,0
42904274,42904274,0,0
42904275,42904275,0,0
42904276,42904276,0,0
42904277,42904277,0,0
42904278,42904278,0,0
42904279,42904279,0,0
42904280,42904280,0,0
42904282,42904282,0,0
42904283,42904283,0,0
42904284,42904284,0,0
42904285,42904285,0,0
42904286,42904286,0,0
42904287,42904287,0,0
42904288,42904288,0,0
42904289,42904289,0,0
42904290,42904290,0,0
42904292,42904292,0,0
42904293,42904293,0,0
42904294,42904294,0,0
42904295,42904295,0,0
42904296,42904296,0,0
42904297,42904297,0,0
42904298,42904298,0,0
42904299,42904299,0,0
42904300,42904300,0,0
42904301,42904301,0,0
42904302,42904302,0,0
42904303,42904303,0,0
42904304,42904304,0,0
43008986,43008986,0,0
43008987,43008987,0,0
43008988,43008988,0,0
43008989,43008989,0,0
43008990,43008990,0,0
43008991,43008991,0,0
43008992,43008992,0,0
43008993,43008993,0,0
43008994,43008994,0,0
43008995,43008995,0,0
43008996,35805686,1,1
43008996,43008996,0,0
43008997,43008997,0,0
43008998,43008998,0,0
43008999,43008999,0,0
43009000,43009000,0,0
43009001,43009001,0,0
43009002,43009002,0,0
43009003,43009003,0,0
43009004,43009004,0,0
43009005,43009005,0,0
43009006,43009006,0,0
43009007,43009007,0,0
43009008,43009008,0,0
43009009,43009009,0,0
43009010,43009010,0,0
43009011,43009011,0,0
43009012,43009012,0,0
43009013,43009013,0,0
43009014,43009014,0,0
43009015,43009015,0,0
43009016,43009016,0,0
43009017,43009017,0,0
43009018,43009018,0,0
43009019,43009019,0,0
43009020,43009020,0,0
43009021,43009021,0,0
43009022,43009022,0,0
43009023,43009023,0,0
43009024,43009024,0,0
43009025,43009025,0,0
43009026,43009026,0,0
43009027,43009027,0,0
43009028,43009028,0,0
43009029,43009029,0,0
43009030,43009030,0,0
43009031,43009031,0,0
43009032,43009032,0,0
43009033,43009033,0,0
43009034,43009034,0,0
43009035,43009035,0,0
43009036,43009036,0,0
43009037,43009037,0,0
43009038,43009038,0,0
43009039,43009039,0,0
43009040,43009040,0,0
43009041,43009041,0,0
43009042,43009042,0,0
43009043,43009043,0,0
43009044,43009044,0,0
43009045,43009045,0,0
43009046,43009046,0,0
43009047,43009047,0,0
43009048,43009048,0,0
43009049,43009049,0,0
43009050,43009050,0,0
43009051,43009051,0,0
43009052,43009052,0,0
43009053,43009053,0,0
43009054,43009054,0,0
43009055,43009055,0,0
43009056,43009056,0,0
43009057,43009057,0,0
43009058,43009058,0,0
43009059,43009059,0,0
43009060,43009060,0,0
43009061,43009061,0,0
43009062,43009062,0,0
43009063,43009063,0,0
43009065,43009065,0,0
43009066,43009066,0,0
43009067,43009067,0,0
43009068,43009068,0,0
43009069,43009069,0,0
43009070,43009070,0,0
43009071,43009071,0,0
43009072,43009072,0,0
43009073,43009073,0,0
43009074,43009074,0,0
43009075,43009075,0,0
43009076,43009076,0,0
43009077,43009077,0,0
43009078,43009078,0,0
43009079,43009079,0,0
43009080,43009080,0,0
43009081,43009081,0,0
43009082,43009082,0,0
43009083,43009083,0,0
43009084,43009084,0,0
43009085,43009085,0,0
43009086,43009086,0,0
43009087,43009087,0,0
43009088,43009088,0,0
43009089,43009089,0,0
43009090,43009090,0,0
43009091,43009091,0,0
43009092,43009092,0,0
43009093,43009093,0,0
43009094,43009094,0,0
43009095,43009095,0,0
43009096,43009096,0,0
43009097,43009097,0,0
43009098,43009098,0,0
43009098,35804636,1,1
43009099,43009099,0,0
43009100,43009100,0,0
43009101,43009101,0,0
43009102,43009102,0,0
43012151,43012151,0,0
43012152,43012152,0,0
43012153,43012153,0,0
43012154,43012154,0,0
43012155,43012155,0,0
43012156,43012156,0,0
43012157,43012157,0,0
43012158,43012158,0,0
43012159,43012159,0,0
43012160,43012160,0,0
43012161,43012161,0,0
43012162,43012162,0,0
43012163,43012163,0,0
43012164,43012164,0,0
43012165,43012165,0,0
43012166,43012166,0,0
43012167,43012167,0,0
43012168,43012168,0,0
43012169,43012169,0,0
43012170,43012170,0,0
43012171,43012171,0,0
43012172,43012172,0,0
43012173,43012173,0,0
43012174,43012174,0,0
43012175,43012175,0,0
43012176,43012176,0,0
43012177,43012177,0,0
43012178,43012178,0,0
43012179,43012179,0,0
43012180,43012180,0,0
43012181,43012181,0,0
43012182,43012182,0,0
43012183,43012183,0,0
43012184,43012184,0,0
43012185,43012185,0,0
43012186,43012186,0,0
43012187,43012187,0,0
43012188,43012188,0,0
43012189,43012189,0,0
43012190,43012190,0,0
43012191,43012191,0,0
43012192,43012192,0,0
43012193,43012193,0,0
43012194,43012194,0,0
43012195,43012195,0,0
43012196,43012196,0,0
43012197,43012197,0,0
43012198,43012198,0,0
43012199,43012199,0,0
43012200,43012200,0,0
43012201,43012201,0,0
43012202,43012202,0,0
43012203,43012203,0,0
43012204,43012204,0,0
43012205,43012205,0,0
43012206,43012206,0,0
43012207,43012207,0,0
43012208,43012208,0,0
43012209,43012209,0,0
43012210,43012210,0,0
43012211,43012211,0,0
43012212,43012212,0,0
43012213,43012213,0,0
43012214,43012214,0,0
43012215,43012215,0,0
43012216,43012216,0,0
43012217,43012217,0,0
43012218,43012218,0,0
43012219,43012219,0,0
43012220,43012220,0,0
43012221,43012221,0,0
43012222,43012222,0,0
43012223,43012223,0,0
43012224,43012224,0,0
43012225,43012225,0,0
43012226,43012226,0,0
43012227,43012227,0,0
43012228,43012228,0,0
43012229,43012229,0,0
43012230,43012230,0,0
43012231,43012231,0,0
43012232,43012232,0,0
43012233,43012233,0,0
43012234,43012234,0,0
43012235,43012235,0,0
43012236,43012236,0,0
43012237,43012237,0,0
43012238,43012238,0,0
43012239,43012239,0,0
43012240,43012240,0,0
43012241,43012241,0,0
43012242,43012242,0,0
43012243,43012243,0,0
43012244,43012244,0,0
43012245,43012245,0,0
43012246,43012246,0,0
43012247,43012247,0,0
43012248,43012248,0,0
43012249,43012249,0,0
43012250,43012250,0,0
43012251,43012251,0,0
43012252,43012252,0,0
43012253,43012253,0,0
43012254,43012254,0,0
43012255,43012255,0,0
43012256,43012256,0,0
43012258,43012258,0,0
43012259,43012259,0,0
43012260,43012260,0,0
43012261,43012261,0,0
43012262,43012262,0,0
43012263,43012263,0,0
43012264,43012264,0,0
43012265,43012265,0,0
43012266,43012266,0,0
43012267,43012267,0,0
43012268,43012268,0,0
43012269,43012269,0,0
43012270,43012270,0,0
43012271,43012271,0,0
43012272,43012272,0,0
43012273,43012273,0,0
43012274,43012274,0,0
43012275,43012275,0,0
43012276,43012276,0,0
43012277,43012277,0,0
43012278,43012278,0,0
43012279,43012279,0,0
43012280,43012280,0,0
43012281,43012281,0,0
43012282,43012282,0,0
43012283,43012283,0,0
43012284,43012284,0,0
43012285,43012285,0,0
43012286,43012286,0,0
43012287,43012287,0,0
43012288,43012288,0,0
43012289,43012289,0,0
43012290,43012290,0,0
43012291,43012291,0,0
43012292,35805797,1,1
43012292,35806421,1,1
43012292,43012292,0,0
43012293,43012293,0,0
43012294,43012294,0,0
43012295,43012295,0,0
43012296,43012296,0,0
43012297,43012297,0,0
43012298,43012298,0,0
43012299,43012299,0,0
43012300,43012300,0,0
43012301,43012301,0,0
43012302,43012302,0,0
43012303,43012303,0,0
43012304,43012304,0,0
43012305,43012305,0,0
43012306,43012306,0,0
43012307,43012307,0,0
43012308,43012308,0,0
43012309,43012309,0,0
43012310,43012310,0,0
43012311,43012311,0,0
43012312,43012312,0,0
43012313,43012313,0,0
43012314,43012314,0,0
43012315,43012315,0,0
43012316,43012316,0,0
43012317,43012317,0,0
43012318,43012318,0,0
43012319,43012319,0,0
43012320,43012320,0,0
43012321,43012321,0,0
43012322,43012322,0,0
43012323,43012323,0,0
43012324,43012324,0,0
43012325,43012325,0,0
43012326,43012326,0,0
43012327,43012327,0,0
43012328,43012328,0,0
43012329,43012329,0,0
43012330,43012330,0,0
43012331,43012331,0,0
43012332,43012332,0,0
43012333,43012333,0,0
43012334,43012334,0,0
43012335,43012335,0,0
43012337,43012337,0,0
43012338,43012338,0,0
43012339,43012339,0,0
43012340,43012340,0,0
43012341,43012341,0,0
43012342,43012342,0,0
43012343,43012343,0,0
43012344,43012344,0,0
43012345,43012345,0,0
43012346,43012346,0,0
43012347,43012347,0,0
43012348,43012348,0,0
43012349,43012349,0,0
43012350,43012350,0,0
43012351,43012351,0,0
43012352,43012352,0,0
43012353,43012353,0,0
43012354,43012354,0,0
43012355,43012355,0,0
43012356,43012356,0,0
43012357,43012357,0,0
43012358,43012358,0,0
43012359,43012359,0,0
43012360,43012360,0,0
43012361,43012361,0,0
43012362,43012362,0,0
43012363,43012363,0,0
43012364,43012364,0,0
43012365,43012365,0,0
43012366,43012366,0,0
43012367,43012367,0,0
43012368,43012368,0,0
43012369,43012369,0,0
43012370,43012370,0,0
43012371,43012371,0,0
43012372,43012372,0,0
43012373,43012373,0,0
43012374,43012374,0,0
43012375,43012375,0,0
43012376,43012376,0,0
43012377,43012377,0,0
43012378,43012378,0,0
43012379,43012379,0,0
43012380,43012380,0,0
43012381,43012381,0,0
43012382,43012382,0,0
43012383,43012383,0,0
43012384,43012384,0,0
43012385,43012385,0,0
43012386,43012386,0,0
43012387,43012387,0,0
43012388,43012388,0,0
43012389,43012389,0,0
43012390,43012390,0,0
43012391,43012391,0,0
43012392,43012392,0,0
43012393,43012393,0,0
43012394,43012394,0,0
43012396,43012396,0,0
43012397,43012397,0,0
43012398,43012398,0,0
43012399,43012399,0,0
43012400,43012400,0,0
43012401,43012401,0,0
43012402,43012402,0,0
43012403,43012403,0,0
43012404,43012404,0,0
43012405,43012405,0,0
43012406,43012406,0,0
43012407,43012407,0,0
43012408,43012408,0,0
43012409,43012409,0,0
43012410,43012410,0,0
43012411,43012411,0,0
43012412,43012412,0,0
43012413,43012413,0,0
43012414,43012414,0,0
43012415,43012415,0,0
43012416,43012416,0,0
43012417,43012417,0,0
43012418,43012418,0,0
43012419,43012419,0,0
43012420,43012420,0,0
43012436,43012436,0,0
43012437,43012437,0,0
43012444,43012444,0,0
43012445,43012445,0,0
43012447,43012447,0,0
43012448,43012448,0,0
43012478,43012478,0,0
43012479,43012479,0,0
43012496,43012496,0,0
43012497,43012497,0,0
43012506,43012506,0,0
43012509,43012509,0,0
43012512,43012512,0,0
43012513,43012513,0,0
43012518,43012518,0,0
43012542,43012542,0,0
43012550,43012550,0,0
43012552,43012552,0,0
43012553,43012553,0,0
43012554,43012554,0,0
43012555,43012555,0,0
43012560,43012560,0,0
43012561,43012561,0,0
43012572,43012572,0,0
43012573,43012573,0,0
43012574,43012574,0,0
43012575,43012575,0,0
43012576,43012576,0,0
43012577,43012577,0,0
43012635,43012635,0,0
43012636,43012636,0,0
43012637,43012637,0,0
43012638,43012638,0,0
43012639,43012639,0,0
43012641,43012641,0,0
43012643,43012643,0,0
43012660,43012660,0,0
43012667,43012667,0,0
43012668,43012668,0,0
43012681,43012681,0,0
43012683,43012683,0,0
43012706,43012706,0,0
43012713,43012713,0,0
43012714,43012714,0,0
43012715,43012715,0,0
43012716,43012716,0,0
43012718,43012718,0,0
43012721,43012721,0,0
43012724,43012724,0,0
43012730,43012730,0,0
43012733,43012733,0,0
43012734,43012734,0,0
43012735,43012735,0,0
43012736,43012736,0,0
43012737,43012737,0,0
43012741,43012741,0,0
43012742,43012742,0,0
43012743,43012743,0,0
43012744,43012744,0,0
43012745,43012745,0,0
43012758,43012758,0,0
43012759,43012759,0,0
43012760,43012760,0,0
43012761,43012761,0,0
43012762,43012762,0,0
43012785,43012785,0,0
43012793,43012793,0,0
43012801,43012801,0,0
43012803,43012803,0,0
43012804,43012804,0,0
43012805,43012805,0,0
43012806,43012806,0,0
43012807,43012807,0,0
43012823,43012823,0,0
43012825,43012825,0,0
43012826,43012826,0,0
43012827,43012827,0,0
43012828,43012828,0,0
43012829,43012829,0,0
43012830,43012830,0,0
43012831,43012831,0,0
43012859,43012859,0,0
43012860,43012860,0,0
43012869,43012869,0,0
43012870,43012870,0,0
43012871,43012871,0,0
43012872,43012872,0,0
43012873,43012873,0,0
43012874,43012874,0,0
43012875,43012875,0,0
43012876,43012876,0,0
43012877,43012877,0,0
43012878,43012878,0,0
43012879,43012879,0,0
43012880,43012880,0,0
43012881,43012881,0,0
43012882,43012882,0,0
43012884,43012884,0,0
43012885,43012885,0,0
43012886,43012886,0,0
43012887,43012887,0,0
43012888,43012888,0,0
43012889,43012889,0,0
43012890,43012890,0,0
43012891,43012891,0,0
43012892,43012892,0,0
43012913,43012913,0,0
43012915,43012915,0,0
43012917,43012917,0,0
43012918,43012918,0,0
43012919,43012919,0,0
43012928,43012928,0,0
43012929,43012929,0,0
43012935,43012935,0,0
43012938,43012938,0,0
43012944,43012944,0,0
43012945,43012945,0,0
43012947,43012947,0,0
43012948,43012948,0,0
43012949,43012949,0,0
43012953,43012953,0,0
43012955,43012955,0,0
43012956,43012956,0,0
43012957,43012957,0,0
43012958,43012958,0,0
43012959,43012959,0,0
43012965,43012965,0,0
43012966,43012966,0,0
43012967,43012967,0,0
43012968,43012968,0,0
43012969,43012969,0,0
43012970,43012970,0,0
43012971,43012971,0,0
43012972,43012972,0,0
43012973,43012973,0,0
43012974,43012974,0,0
43012978,43012978,0,0
43012981,43012981,0,0
43012989,43012989,0,0
43012991,43012991,0,0
43012992,43012992,0,0
43012993,43012993,0,0
43012997,43012997,0,0
43013000,43013000,0,0
43013006,43013006,0,0
43013016,43013016,0,0
43013018,43013018,0,0
43013024,43013024,0,0
43013024,35807094,1,1
43013035,43013035,0,0
43013038,43013038,0,0
43013039,43013039,0,0
43013046,43013046,0,0
43013047,43013047,0,0
43013057,43013057,0,0
43013061,43013061,0,0
43013062,43013062,0,0
43013063,43013063,0,0
43013070,43013070,0,0
43013071,43013071,0,0
43013072,43013072,0,0
43013073,43013073,0,0
43013078,43013078,0,0
43013080,43013080,0,0
43013081,43013081,0,0
43013085,43013085,0,0
43013086,43013086,0,0
43013087,43013087,0,0
43013088,43013088,0,0
43013089,43013089,0,0
43013090,43013090,0,0
43013091,43013091,0,0
43013092,43013092,0,0
43013096,43013096,0,0
43013097,43013097,0,0
43013098,43013098,0,0
43013099,43013099,0,0
43013100,43013100,0,0
43013101,43013101,0,0
43013102,43013102,0,0
43013105,43013105,0,0
43013106,43013106,0,0
43013119,43013119,0,0
43013134,43013134,0,0
43013135,43013135,0,0
43013137,43013137,0,0
43013138,43013138,0,0
43013139,43013139,0,0
43013140,43013140,0,0
43013141,43013141,0,0
43013149,43013149,0,0
43013150,43013150,0,0
43013151,43013151,0,0
43013152,43013152,0,0
43013153,43013153,0,0
43013154,43013154,0,0
43013155,43013155,0,0
43013156,43013156,0,0
43013157,43013157,0,0
43013158,43013158,0,0
43013159,43013159,0,0
43013160,43013160,0,0
43013161,43013161,0,0
43013162,43013162,0,0
43013163,43013163,0,0
43013164,43013164,0,0
43013165,43013165,0,0
43013166,43013166,0,0
43013167,43013167,0,0
43013168,43013168,0,0
43013169,43013169,0,0
43013170,43013170,0,0
43013171,43013171,0,0
43013178,43013178,0,0
43013179,43013179,0,0
43013180,43013180,0,0
43013181,43013181,0,0
43013182,43013182,0,0
43013182,35804074,1,1
43013182,35804084,1,1
43013193,43013193,0,0
43013201,43013201,0,0
43013212,43013212,0,0
43013225,43013225,0,0
43013226,43013226,0,0
43013227,43013227,0,0
43013229,43013229,0,0
43013233,43013233,0,0
43013237,43013237,0,0
43013238,43013238,0,0
43013239,43013239,0,0
43013240,43013240,0,0
43013241,43013241,0,0
43013251,43013251,0,0
43013252,43013252,0,0
43013265,43013265,0,0
43013266,43013266,0,0
43013267,43013267,0,0
43013268,43013268,0,0
43013269,43013269,0,0
43013270,43013270,0,0
43013347,43013347,0,0
43013351,43013351,0,0
43013356,43013356,0,0
43013358,43013358,0,0
43013466,43013466,0,0
43013470,43013470,0,0
43013471,43013471,0,0
43013472,43013472,0,0
43013473,43013473,0,0
43013474,43013474,0,0
43013479,43013479,0,0
43013480,43013480,0,0
43013481,43013481,0,0
43013482,43013482,0,0
43013486,43013486,0,0
43013499,43013499,0,0
43013501,43013501,0,0
43013502,43013502,0,0
43013504,43013504,0,0
43013505,43013505,0,0
43013506,43013506,0,0
43013507,43013507,0,0
43013508,43013508,0,0
43013509,43013509,0,0
43013510,43013510,0,0
43013511,43013511,0,0
43013512,43013512,0,0
43013513,43013513,0,0
43013514,43013514,0,0
43013515,43013515,0,0
43013516,43013516,0,0
43013517,43013517,0,0
43013518,43013518,0,0
43013521,43013521,0,0
43013522,43013522,0,0
43013524,43013524,0,0
43013527,43013527,0,0
43013533,43013533,0,0
43013538,43013538,0,0
43013539,43013539,0,0
43013540,43013540,0,0
43013541,43013541,0,0
43013562,43013562,0,0
43013571,43013571,0,0
43013572,43013572,0,0
43013573,43013573,0,0
43013575,43013575,0,0
43013579,43013579,0,0
43013580,43013580,0,0
43013600,43013600,0,0
43013614,43013614,0,0
43013615,43013615,0,0
43013616,43013616,0,0
43013622,43013622,0,0
43013623,43013623,0,0
43013624,43013624,0,0
43013625,43013625,0,0
43013629,43013629,0,0
43013633,43013633,0,0
43013634,43013634,0,0
43013645,43013645,0,0
43013647,43013647,0,0
43013653,43013653,0,0
43013654,43013654,0,0
43013669,43013669,0,0
43013670,43013670,0,0
43013671,43013671,0,0
43013673,43013673,0,0
43013674,43013674,0,0
43013675,43013675,0,0
43013676,43013676,0,0
43013677,43013677,0,0
43013678,43013678,0,0
43013679,43013679,0,0
43013680,43013680,0,0
43013681,43013681,0,0
43013682,43013682,0,0
43013693,43013693,0,0
43013698,43013698,0,0
43013699,43013699,0,0
43013702,43013702,0,0
43013711,43013711,0,0
43013714,43013714,0,0
43013715,43013715,0,0
43013716,43013716,0,0
43013717,43013717,0,0
43013718,43013718,0,0
43013719,43013719,0,0
43013722,43013722,0,0
43013729,43013729,0,0
43013731,43013731,0,0
43013732,43013732,0,0
43013738,43013738,0,0
43013739,43013739,0,0
43013740,43013740,0,0
43013750,43013750,0,0
43013751,43013751,0,0
43013752,43013752,0,0
43013755,43013755,0,0
43013756,43013756,0,0
43013757,43013757,0,0
43013758,43013758,0,0
43013759,43013759,0,0
43013760,43013760,0,0
43013761,43013761,0,0
43013762,43013762,0,0
43013763,43013763,0,0
43013764,43013764,0,0
43013765,43013765,0,0
43013766,43013766,0,0
43013767,43013767,0,0
43013768,43013768,0,0
43013769,43013769,0,0
43013770,43013770,0,0
43013771,43013771,0,0
43013772,43013772,0,0
43013773,43013773,0,0
43013774,43013774,0,0
43013775,43013775,0,0
43013776,43013776,0,0
43013778,43013778,0,0
43013779,43013779,0,0
43013780,43013780,0,0
43013781,43013781,0,0
43013782,43013782,0,0
43013793,43013793,0,0
43013797,43013797,0,0
43013798,43013798,0,0
43013800,43013800,0,0
43013803,43013803,0,0
43013808,43013808,0,0
43013812,43013812,0,0
43013813,43013813,0,0
43013822,43013822,0,0
43013823,43013823,0,0
43013824,43013824,0,0
43013834,43013834,0,0
43013835,43013835,0,0
43013837,43013837,0,0
43013839,43013839,0,0
43013840,43013840,0,0
43013841,43013841,0,0
43013842,43013842,0,0
43013843,43013843,0,0
43013844,43013844,0,0
43013845,43013845,0,0
43013846,43013846,0,0
43013852,43013852,0,0
43013853,43013853,0,0
43013854,43013854,0,0
43013855,43013855,0,0
43013858,43013858,0,0
43013862,43013862,0,0
43013863,43013863,0,0
43013864,43013864,0,0
43013865,43013865,0,0
43013866,43013866,0,0
43013867,43013867,0,0
43013868,43013868,0,0
43013869,43013869,0,0
43013870,43013870,0,0
43013871,43013871,0,0
43013872,43013872,0,0
43013873,43013873,0,0
43013874,43013874,0,0
43013875,43013875,0,0
43013876,43013876,0,0
43013877,43013877,0,0
43013884,43013884,0,0
43013934,43013934,0,0
43013935,43013935,0,0
43013939,43013939,0,0
43013941,43013941,0,0
43013942,43013942,0,0
43013943,43013943,0,0
43013944,43013944,0,0
43013945,43013945,0,0
43013946,43013946,0,0
43013947,43013947,0,0
43013948,43013948,0,0
43013949,43013949,0,0
43013953,43013953,0,0
43013954,43013954,0,0
43013955,43013955,0,0
43013956,43013956,0,0
43013972,43013972,0,0
43014002,43014002,0,0
43014003,43014003,0,0
43014004,43014004,0,0
43014005,43014005,0,0
43014006,43014006,0,0
43014030,43014030,0,0
43014031,43014031,0,0
43014032,43014032,0,0
43014033,43014033,0,0
43014034,43014034,0,0
43014035,43014035,0,0
43014036,43014036,0,0
43014038,43014038,0,0
43014039,43014039,0,0
43014040,43014040,0,0
43014042,43014042,0,0
43014045,43014045,0,0
43014046,43014046,0,0
43014047,43014047,0,0
43014051,43014051,0,0
43014052,43014052,0,0
43014053,43014053,0,0
43014054,43014054,0,0
43014055,43014055,0,0
43014056,43014056,0,0
43014057,43014057,0,0
43014062,43014062,0,0
43014063,43014063,0,0
